catalog_id,namespace,experiment_id,title,kind,original_path,source_ref,source_commit,source_files,commands,model,features,validation,score,submission,seed,preprocessing,postprocessing,external_data,reproducibility,notes,preserved_document
teammate_candidate__ridge_core_plus_recent_dist_s075_slotbeta750,teammate_candidate,ridge_core_plus_recent_dist_s075__slotbeta750,Teammate candidate — ridge_core_plus_recent_dist_s075__slotbeta750,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/FINAL_CANDIDATE_METRICS.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,Ridge,See preserved experiment card and implementation,| wcv | 1.7484576710662523 |,| wcv | 1.7484576710662523 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 1 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_core_plus_recent_dist_s075_slotbeta875,teammate_candidate,ridge_core_plus_recent_dist_s075__slotbeta875,Teammate candidate — ridge_core_plus_recent_dist_s075__slotbeta875,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/FINAL_CANDIDATE_METRICS.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/FINAL_SELECTION.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,Ridge,227 tabular features,| wcv | 1.7483791828797743 |,| wcv | 1.7483791828797743 |,| file | C:\Users\Dimentiy\repoVScode\Ozon-ecup\src\DL\best_bas\_best_bas_combo_10h\submissions\submission_combo10h_candidate_4_ridge_core_plus_recent_dist_s075__slotbeta875.csv |,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 2 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_core_plus_recent_hurdle_fast12_s075,teammate_candidate,ridge_core_plus_recent_hurdle_fast12_s075,Teammate candidate — ridge_core_plus_recent_hurdle_fast12_s075,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/ALL_FINAL6H_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/combo_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/primitive_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/ALL_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final_reload.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/FINAL_CANDIDATE_METRICS.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final_reload.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,"Ridge, two-part / hurdle",See preserved experiment card and implementation,Source: `пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv`,| wcv | 1.7482578748400925 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 18 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_core_plus_recent_hurdle_fast12_s075_slotbeta750,teammate_candidate,ridge_core_plus_recent_hurdle_fast12_s075__slotbeta750,Teammate candidate — ridge_core_plus_recent_hurdle_fast12_s075__slotbeta750,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/FINAL_CANDIDATE_METRICS.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,"Ridge, two-part / hurdle",227 tabular features,| wcv | 1.7483896625244009 |,| wcv | 1.7483896625244009 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 1 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_core_plus_recent_hurdle_fast12_s075_slotbeta875,teammate_candidate,ridge_core_plus_recent_hurdle_fast12_s075__slotbeta875,Teammate candidate — ridge_core_plus_recent_hurdle_fast12_s075__slotbeta875,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/FINAL_CANDIDATE_METRICS.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,"Ridge, two-part / hurdle",227 tabular features,| wcv | 1.7483025495257658 |,| wcv | 1.7483025495257658 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 1 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_core_plus_recent_hurdle_stable18_s075,teammate_candidate,ridge_core_plus_recent_hurdle_stable18_s075,Teammate candidate — ridge_core_plus_recent_hurdle_stable18_s075,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/ALL_FINAL6H_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/combo_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/primitive_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/ALL_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final_reload.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final_reload.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,"Ridge, two-part / hurdle",See preserved experiment card and implementation,Source: `пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv`,| wcv | 1.7483263584949975 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 15 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_core_s075,teammate_candidate,ridge_core_s075,Teammate candidate — ridge_core_s075,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/ALL_FINAL6H_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/combo_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/primitive_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/ALL_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_existing.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final_reload.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/FINAL_CANDIDATE_METRICS.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_existing.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final_reload.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,"Ridge, two-part / hurdle",See preserved experiment card and implementation,Source: `пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv`,| wcv | 1.7483770554180584 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 20 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_drop_multiscale_direct_s075,teammate_candidate,ridge_drop_multiscale_direct_s075,Teammate candidate — ridge_drop_multiscale_direct_s075,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/ALL_FINAL6H_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/combo_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/primitive_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/ALL_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_existing.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final_reload.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_existing.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final_reload.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,"Ridge, two-part / hurdle",See preserved experiment card and implementation,Source: `пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv`,| wcv | 1.7482607225672138 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 19 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_drop_recent_direct_s075,teammate_candidate,ridge_drop_recent_direct_s075,Teammate candidate — ridge_drop_recent_direct_s075,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/ALL_FINAL6H_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/combo_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/primitive_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/ALL_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_existing.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final_reload.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_existing.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final_reload.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,"Ridge, two-part / hurdle",See preserved experiment card and implementation,Source: `пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv`,| wcv | 1.748266298902999 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 19 result-table row(s); no score or parameter was inferred.,README.md
teammate_candidate__ridge_drop_recent_dist_s075,teammate_candidate,ridge_drop_recent_dist_s075,Teammate candidate — ridge_drop_recent_dist_s075,completed teammate candidate/subrun,пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/combo_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/primitive_validation_extra90.csv | пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/ALL_FINAL6H_VALIDATION.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/combo_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/primitive_validation_final6h_base.csv | пайплайн сокомандника/review_bundles/final6h_REVIEW_BUNDLE_20260823_204823_extracted/results/STABLE_BRANCH_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/ALL_VALIDATION.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_existing.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/combo_validation_final_reload.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_fast12.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_after_recent_hurdle_stable18.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_existing.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/primitive_validation_final_reload.csv | пайплайн сокомандника/review_bundles/fixedstack_combo10h_REVIEW_BUNDLE_20260823_054654_extracted/results/SHORTLIST_VALIDATION.csv,external teammate review bundles,NOT_IN_GIT_HISTORY,пайплайн сокомандника/research_scripts/continue_fixedstack_combo_10h.py | пайплайн сокомандника/research_scripts/continue_best_bas_final6h.py | пайплайн сокомандника/research_scripts/materialize_final6h_extra90m.py | пайплайн сокомандника/research_scripts/run_best_bas_fixedstack_14h_v2.py,,"Ridge, two-part / hurdle",See preserved experiment card and implementation,Source: `пайплайн сокомандника/review_bundles/extra90_REVIEW_BUNDLE_20260823_222555_extracted/results/ALL_EXTRA90_VALIDATION.csv`,| wcv | 1.7482559921525223 |,None documented,Seed from src/config.py unless the preserved card explicitly states otherwise,See preserved experiment card and frozen implementation,None documented,Competition train.parquet and sample_submit.csv; additional artifacts are listed in the card,PARTIAL: exact result rows and runner code survive; checkpoint bank and raw data are external,Recovered from 20 result-table row(s); no score or parameter was inferred.,README.md
