task,cutoff_a,cutoff_b,feature,hist_mean,test_mean,smd,ks,psi,hist_missing,test_missing,hist_q10,test_q10,hist_q50,test_q50,hist_q90,test_q90,median_delta_iqr,gain,split,gain_share,linear_standardized_coef,signed_ks,abs_smd
p56_late,2025-08-21,2025-10-16,w30_presence_rate,0.3651372271450857,0.3909755602979411,0.1052336816306869,0.0405166666666667,0.0112851906187841,0.0,0.0,0.0666666701436042,0.1000000014901161,0.3333333432674408,0.3666666746139526,0.7333333492279053,0.7666666507720947,0.0909090798255832,33.55359783172607,1.2,0.0006112860881887,0.09671486,0.0405166666666667,0.1052336816306869
p56_late,2025-08-21,2025-10-16,w60_presence_rate,0.3593813903888687,0.3829761125601828,0.1028694193006096,0.0408833333333333,0.0109310748280764,0.0,0.0,0.1000000014901161,0.1000000014901161,0.3166666626930237,0.3499999940395355,0.699999988079071,0.7333333492279053,0.0952380952380952,40.96794052124024,2.2,0.0007463620511865,0.31572276,0.0408833333333333,0.1028694193006096
p56_late,2025-08-21,2025-10-16,w60_days_present,21.56288333333333,22.978566666666666,0.1028694188846408,0.0408833333333333,0.0109310748280764,0.0,0.0,6.0,6.0,19.0,21.0,42.0,44.0,0.0952380952380952,884.8968795776367,24.0,0.0161212265426852,0.31555802,0.0408833333333333,0.1028694188846408
p56_late,2025-08-21,2025-10-16,w30_days_search,8.8503,9.476833333333332,0.0938135185547966,0.0359833333333333,0.0088282762410079,0.0,0.0,2.0,2.0,7.0,8.0,19.0,20.0,0.1111111111111111,404.81511478424073,19.0,0.0073750019058207,0.10916701,0.0359833333333333,0.0938135185547966
p56_late,2025-08-21,2025-10-16,trend_srch_60_180,1.1116828401082506,1.161905390610934,0.0929493235702842,0.0543333333333333,0.0144849411183514,0.0,0.0,0.486648589372635,0.5384606897830964,1.0344794988632202,1.095484733581543,1.8399959087371829,1.8799954652786253,0.092310968345754,1247.5395797729493,29.2,0.0227279230502942,-0.08003592,0.0543333333333333,0.0929493235702842
p56_late,2025-08-21,2025-10-16,w14_presence_rate,0.3714833377402275,0.3963583375737071,0.0926275596525711,0.0375333333333334,0.0087706087249836,0.0,0.0,0.0714285746216774,0.0714285746216774,0.3571428656578064,0.3571428656578064,0.7857142686843872,0.7857142686843872,0.0,17.67678031921387,0.8,0.0003220390834775,-0.10379868,0.0375333333333334,0.0926275596525711
p56_late,2025-08-21,2025-10-16,w14_days_present,5.2007666666666665,5.549016666666667,0.0926275596130423,0.0375333333333334,0.0087706087249836,0.0,0.0,1.0,1.0,5.0,5.0,11.0,11.0,0.0,121.23565979003908,5.8,0.0022086952521066,-0.10375431,0.0375333333333334,0.0926275596130423
p56_late,2025-08-21,2025-10-16,w60_days_search,17.390666666666668,18.5174,0.090621663268888,0.0348333333333333,0.0083156429669253,0.0,0.0,4.0,4.0,15.0,16.0,35.0,37.0,0.0588235294117647,262.5670192718506,13.0,0.0047834979397141,0.05387179,0.0348333333333333,0.090621663268888
p56_late,2025-08-21,2025-10-16,w7_presence_rate,0.3761833424108723,0.4030119141278168,0.0898464786770061,0.03715,0.0082099865823653,0.0,0.0,0.0,0.0,0.2857142984867096,0.4285714328289032,0.8571428656578064,0.8571428656578064,0.3333332985639587,12.020279693603516,0.4,0.0002189878352147,-0.018392297,0.03715,0.0898464786770061
p56_late,2025-08-21,2025-10-16,w7_days_present,2.6332833333333334,2.821083333333333,0.0898464786479227,0.03715,0.0082099865823653,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,0.3333333333333333,91.44991931915284,3.6,0.0016660527352724,-0.01839104,0.03715,0.0898464786479227
p56_late,2025-08-21,2025-10-16,w14_days_search,4.199233333333333,4.491933333333333,0.0853033660929211,0.0341666666666666,0.0074111257657846,0.0,0.0,0.0,0.0,3.0,4.0,9.0,10.0,0.2,94.82047958374024,5.2,0.001727458269471,0.2913843,0.0341666666666666,0.0853033660929211
p56_late,2025-08-21,2025-10-16,w7_days_search,2.12295,2.2771166666666667,0.080278501305889,0.0322666666666666,0.0065990345689292,0.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,18.667640113830565,1.2,0.0003400907633847,0.007402061,0.0322666666666666,0.080278501305889
p56_late,2025-08-21,2025-10-16,w90_presence_rate,0.3553224126491696,0.3727013014994562,0.0788037893474516,0.0317833333333332,0.0064771597913462,0.0,0.0,0.1000000014901161,0.1111111119389534,0.3111111223697662,0.3333333432674408,0.6777777671813965,0.7111111283302307,0.06896551405207,49.35993976593018,2.4,0.0008992491548616,0.07533839,0.0317833333333332,0.0788037893474516
p56_late,2025-08-21,2025-10-16,w90_days_present,31.979016666666663,33.54311666666667,0.0788037892247529,0.0317833333333332,0.0064771597913462,0.0,0.0,9.0,10.0,28.0,30.0,61.0,64.0,0.0689655172413793,120.95951995849607,6.8,0.0022036644819858,0.07533126,0.0317833333333332,0.0788037892247529
p56_late,2025-08-21,2025-10-16,rec_over_gap,0.7858442829909424,0.697987289276626,-0.0737960791594169,0.0270666666666666,0.005157113974049,0.0,0.0,0.0,0.0,0.3465907871723175,0.3076922744512558,2.1988298892974854,1.9456148386001584,-0.03782989124197,195.53220081329343,11.6,0.0035622443455846,-0.007979376,-0.0270666666666666,0.0737960791594169
p56_late,2025-08-21,2025-10-16,w30_lgmv_mean,3.316947275389851,3.2575155939686704,-0.0705747922771247,0.03690896756917,0.004125125292959,0.3978333333333333,0.3916166666666666,2.3287626028060915,2.2640663146972657,3.2477623224258423,3.18070125579834,4.397721672058106,4.335165882110597,-0.0633343788693934,1445.9496154785156,54.0,0.0263425963616957,-0.083679914,-0.03690896756917,0.0705747922771247
p56_late,2025-08-21,2025-10-16,trend_pres_30_90,1.034012032703559,1.0596727780575554,0.068498913027986,0.0410333333333333,0.0088367453617761,0.0,0.0,0.5624968409538269,0.5999963879585266,0.9999986290931702,1.0370359420776367,1.4999932050704956,1.499995231628418,0.0850854095206797,1136.988103485107,46.2,0.020713874368469,0.16681705,0.0410333333333333,0.068498913027986
p56_late,2025-08-21,2025-10-16,w60_days_cart,8.201633333333334,8.76665,0.0676017095670645,0.0278666666666667,0.0043201942070248,0.0,0.0,1.0,1.0,6.0,6.0,19.0,21.0,0.0,106.66300067901612,7.0,0.0019432076633491,-0.102325976,0.0278666666666667,0.0676017095670645
real_20251016_to_20260213,2025-10-16,2026-02-13,trend_pres_30_90,1.0597250478173297,0.9911215384459744,-0.1873446738474289,0.0857833333333333,0.0396875585120073,0.0,0.0,0.5999963879585266,0.5294089913368225,1.038457989692688,0.999970018863678,1.4999947547912598,1.451608657836914,-0.0925604701810023,13552.56561050415,177.4,0.117968266927819,-0.2168081,-0.0857833333333333,0.1873446738474289
real_20251016_to_20260213,2025-10-16,2026-02-13,trend_srch_30_90,1.0619843492230243,0.9617015045401796,-0.180946553996792,0.0820666666666667,0.0369364559302131,0.0,0.0,0.3749985992908478,0.2957742810249328,1.0104438066482544,0.909089058637619,1.7999945878982544,1.687490463256836,-0.1390270342483303,4294.447562789917,45.0,0.0373810059994889,-0.053053427,-0.0820666666666667,0.180946553996792
real_20251016_to_20260213,2025-10-16,2026-02-13,w90_cart2ord,0.3185401506009376,0.2696083521111092,-0.1747473527960154,0.0743,0.0313711068021702,0.0,0.0,0.0,0.0,0.2499999701976776,0.1999999582767486,0.75,0.6666666269302368,-0.1162492248460751,6303.1866687774655,91.8,0.0548660695552648,-0.23303281,-0.0743,0.1747473527960154
real_20251016_to_20260213,2025-10-16,2026-02-13,w60_cart2ord,0.3092394921245946,0.259502590434424,-0.1687144222258202,0.0734833333333333,0.0293672315066447,0.0,0.0,0.0,0.0,0.2307692170143127,0.1666666567325592,0.7941176295280457,0.6874999403953552,-0.1282051434883732,1791.5299236297608,34.0,0.0155943668759017,-0.20063688,-0.0734833333333333,0.1687144222258202
real_20251016_to_20260213,2025-10-16,2026-02-13,w30_lgmv,2.6304457866973245,2.2506316707562037,-0.1634806462736275,0.07605,0.0274460370939173,0.0,0.0,0.0,0.0,2.9826323986053467,2.197905421257019,5.673924541473388,5.386482095718383,-0.1692398870189286,12.244079971313475,0.4,0.0001065785575848,0.02393408,-0.07605,0.1634806462736275
real_20251016_to_20260213,2025-10-16,2026-02-13,w30_gmv30eq,2.6304457866973245,2.2506316707562037,-0.1634806462736275,0.07605,0.0274460370939173,0.0,0.0,0.0,0.0,2.9826323986053467,2.197905421257019,5.673924541473388,5.386482095718383,-0.1692398870189286,0.0,0.0,0.0,0.02393408,-0.07605,0.1634806462736275
real_20251016_to_20260213,2025-10-16,2026-02-13,w30_cart2ord,0.2771835066050757,0.2273010438889109,-0.1588437814290932,0.0739833333333333,0.0272771224654972,0.0,0.0,0.0,0.0,0.1530984789133072,0.0769230723381042,0.8333331942558289,0.7142856121063232,-0.1523508857969693,424.0419208526611,12.2,0.0036910716350976,-0.037536554,-0.0739833333333333,0.1588437814290932
real_20251016_to_20260213,2025-10-16,2026-02-13,trend_gmv_30_90,0.8327199254899456,0.6838420458088985,-0.1568391625259298,0.0764166666666666,0.0287153605065751,0.0,0.0,0.0,0.0,0.4421070963144302,0.1901228949427604,2.5164400100708004,2.241507077217102,-0.1750314987635866,391.9887788772583,8.2,0.0034120651563908,-0.07647008,-0.0764166666666666,0.1568391625259298
real_20251016_to_20260213,2025-10-16,2026-02-13,trend_gmv_60_180,1.0222731919813666,0.8798987379249469,-0.14998307124808,0.0731999999999999,0.026986776993167,0.0,0.0,0.0,0.0,0.8297723233699799,0.6215660870075226,2.603245496749877,2.4285627841949458,-0.1249073351446117,80.46998023986816,2.8,0.000700450702947,0.057198506,-0.0731999999999999,0.14998307124808
real_20251016_to_20260213,2025-10-16,2026-02-13,w60_lgmv,3.5493378521192818,3.19110444386707,-0.1467376791532825,0.0663166666666666,0.0216819584339104,0.0,0.0,0.0,0.0,4.145829677581787,3.747424483299256,6.35174765586853,6.192913389205932,-0.0733607961954452,4.243080139160156,0.2,3.693387841373842e-05,-0.08227004,-0.0663166666666666,0.1467376791532825
real_20251016_to_20260213,2025-10-16,2026-02-13,w60_gmv30eq,3.0504716975310195,2.7326239521809543,-0.1464958739437857,0.0663166666666666,0.0216819584339104,0.0,0.0,0.0,0.0,3.468388795852661,3.0775821208953857,5.6603423118591305,5.501808023452758,-0.0824141158461528,0.0,0.0,0.0,0.050370857,-0.0663166666666666,0.1464958739437857
real_20251016_to_20260213,2025-10-16,2026-02-13,w14_lgmv,1.763459170019875,1.466559875353053,-0.1434362812091952,0.0676,0.0209539606828641,0.0,0.0,0.0,0.0,0.0,0.0,4.910651111602784,4.616012573242188,0.0,0.0,0.0,0.0,-0.015267459,-0.0676,0.1434362812091952
real_20251016_to_20260213,2025-10-16,2026-02-13,w14_gmv30eq,2.095122828797748,1.7519965609670929,-0.1421523839128731,0.0676,0.0209539606828641,0.0,0.0,0.0,0.0,0.0,0.0,5.668854093551635,5.372863292694092,0.0,0.0,0.0,0.0,0.20346019,-0.0676,0.1421523839128731
real_20251016_to_20260213,2025-10-16,2026-02-13,trend_gmv_30_60,0.7448125880808317,0.6383662832812382,-0.1398532652051139,0.07225,0.0222731856502152,0.0,0.0,0.0,0.0,0.5282225012779236,0.2356637492775917,1.9999933242797847,1.999988675117493,-0.2025540682433761,119.93430042266846,4.8,0.0010439677602517,0.065433696,-0.07225,0.1398532652051139
real_20251016_to_20260213,2025-10-16,2026-02-13,w14_cart2ord,0.2260502099588668,0.1834693462541637,-0.1341847016335396,0.0616333333333334,0.0182764672458097,0.0,0.0,0.0,0.0,0.0,0.0,0.8571427464485168,0.666666567325592,0.0,4.362080001831055,0.2,3.79697123633674e-05,-0.004311916,-0.0616333333333334,0.1341847016335396
real_20251016_to_20260213,2025-10-16,2026-02-13,rec_any,3.135483333333333,3.88345,0.1339068768025799,0.0517333333333333,0.0179156033915601,0.0,0.0,0.0,0.0,1.0,1.0,10.0,12.0,0.0,217.91466102600097,6.0,0.001896837516837,0.17789984,0.0517333333333333,0.1339068768025799
real_20251016_to_20260213,2025-10-16,2026-02-13,trend_srch_60_180,1.16443033171962,1.0926666715114688,-0.1328767870358254,0.0666,0.0237589284035544,0.0,0.0,0.5399993300437927,0.4714282631874084,1.098212480545044,1.0199989080429075,1.883719003200531,1.8113862633705136,-0.1179827151886721,395.028762626648,11.8,0.0034385266858688,0.02728954,-0.0666,0.1328767870358254
real_20251016_to_20260213,2025-10-16,2026-02-13,w90_lgmv,4.0790620233275,3.757676061625592,-0.1316026002924487,0.0582166666666666,0.0176225305336076,0.0,0.0,0.0,0.0,4.679031133651733,4.37940239906311,6.724612426757813,6.623546886444092,-0.097349267883324,9.94921989440918,0.4,8.660295489125242e-05,0.2034723,-0.0582166666666666,0.1316026002924487
real_20251016_to_20260213,2025-10-16,2026-02-13,w90_gmv30eq,3.222559639617677,2.9558716840581813,-0.1297478205747724,0.0582166666666666,0.0176225305336076,0.0,0.0,0.0,0.0,3.5988245010375977,3.305546879768372,5.628399515151977,5.52758822441101,-0.0988580451624035,0.0,0.0,0.0,-0.23470879,-0.0582166666666666,0.1297478205747724
real_20251016_to_20260213,2025-10-16,2026-02-13,w30_lgmv_mean,3.2579333932740573,3.1504631698491905,-0.124646011627311,0.0581760752359084,0.0315627696208391,0.3910333333333333,0.4579333333333333,2.2618438720703127,2.106970953941345,3.1807761192321777,3.081721067428589,4.338766193389892,4.260608434677124,-0.0934767349594139,1097.5857734680176,12.2,0.0095539320909316,-0.11915629,-0.0581760752359084,0.124646011627311
