model,feature,gain,split,gain_share,task
p28_late,w30_gmv_max,196.19243774414065,14.0,0.0048434396174413,p28_late
p28_late,w180_days_search,191.9796953201294,12.6,0.0047394388527373,p28_late
p28_late,w60_buyday_rate,190.0136749267578,13.0,0.0046909033374471,p28_late
p28_late,w90_cart2ord,182.80867290496823,14.0,0.0045130320971621,p28_late
p28_late,w30_srch_per_day,174.2219675064087,13.4,0.0043010504856949,p28_late
p28_late,w30_aov,172.49002227783205,11.6,0.0042582936280312,p28_late
p28_late,w180_lgmv_mean,171.9989782333374,12.6,0.0042461711313317,p28_late
p28_late,w14_searches,171.34149627685548,11.2,0.0042299397505895,p28_late
p28_late,w180_carts,168.97178974151612,12.4,0.0041714383595729,p28_late
p28_late,w7_ponly_share,162.70682125091554,11.6,0.0040167739039073,p28_late
p28_late,buygap_std,161.36426391601563,12.8,0.0039836299384247,p28_late
p28_late,dlog_gmv_7_30,156.31779689788817,10.4,0.0038590468578292,p28_late
p28_late,dlog_gmv_30_90,155.84059314727784,11.2,0.0038472660390684,p28_late
p28_late,w180_days_presence_only,155.30176677703858,11.8,0.0038339639311047,p28_late
p28_late,w60_days_present,150.2914810180664,10.4,0.0037102740640602,p28_late
p28_late,rec_over_gap,148.53392372131347,10.6,0.0036668849164514,p28_late
p28_late,dlog_buyd_30_60,146.70906352996826,10.8,0.003621834249623,p28_late
p28_late,w7_aov,143.4941905975342,10.8,0.0035424680767724,p28_late
p28_late,w60_ponly_share,141.74639568328857,11.6,0.003499319934937,p28_late
p28_late,trend_srch_7_14,139.0947120666504,10.8,0.00343385732267,p28_late
p28_late,w60_aov,136.1285415649414,9.8,0.0033606309135115,p28_late
p28_late,trend_pres_7_14,133.15668067932128,10.2,0.0032872640247749,p28_late
p28_late,w60_days_search,132.96636238098145,9.4,0.003282565601142,p28_late
p28_late,w180_gmv_per_day,132.94789772033693,9.4,0.0032821097605911,p28_late
p28_late,w30_days_search,132.91549015045166,9.8,0.003281309708817,p28_late
p28_late,w90_aov,127.8229881286621,10.0,0.0031555901534262,p28_late
p28_late,w180_lgmv_std,124.35736122131348,9.6,0.0030700335700261,p28_late
p28_late,dlog_gmv_30_60,117.8351833343506,9.0,0.0029090193376074,p28_late
p28_late,w30_days_presence_only,113.31336650848388,8.4,0.0027973883950031,p28_late
p28_late,w180_aov,113.0752691268921,8.6,0.002791510440154,p28_late
p28_late,w180_orders,111.93992824554444,8.6,0.0027634820662408,p28_late
p28_late,w60_srch2cart,109.92640361785888,8.0,0.0027137738049818,p28_late
p28_late,w60_gmv_max,108.39841957092284,8.0,0.0026760521753775,p28_late
p28_late,w90_days_present,107.12964916229248,7.8,0.0026447298016242,p28_late
p28_late,w60_cart2ord,106.04286365509031,8.0,0.0026179001233666,p28_late
p28_late,w60_searches,104.9865098953247,7.8,0.0025918217193827,p28_late
p28_late,gap_max,104.6312982559204,8.2,0.0025830525428199,p28_late
p28_late,w180_days_present,103.75672016143798,6.8,0.0025614616688797,p28_late
p28_late,w90_ponly_share,103.66962585449218,8.2,0.0025593115553403,p28_late
p28_late,trend_gmv_30_60,102.81406707763672,7.2,0.0025381902148721,p28_late
p28_late,w90_gmv_max,102.06170043945312,7.8,0.0025196163981434,p28_late
p28_late,gap_std,102.04144763946532,7.0,0.0025191164134603,p28_late
p28_late,w180_searches,101.58915824890136,7.4,0.0025079506601927,p28_late
p28_late,w14_days_presence_only,100.47819519042967,7.6,0.0024805241061788,p28_late
p28_late,w180_srch2cart,99.25533561706544,7.4,0.0024503351418522,p28_late
p28_late,w30_buyday_rate,99.04644622802736,7.4,0.0024451782502097,p28_late
p28_late,w7_searches,92.37964363098143,6.4,0.0022805936403671,p28_late
p28_late,w30_gmv,92.06503200531006,6.6,0.0022728267639808,p28_late
p28_late,w7_lgmv_std,91.25645942687989,6.8,0.002252865380632,p28_late
p28_late,w90_days_search,85.96434574127197,6.6,0.0021222179745464,p28_late
p28_late,w7_days_present,85.13822212219239,5.2,0.0021018233053555,p28_late
p28_late,w60_days_cart,84.97595138549805,6.2,0.0020978172971531,p28_late
p28_late,w30_gmv_per_day,84.0893123626709,6.4,0.0020759286728059,p28_late
p28_late,w90_searches,81.9640998840332,6.0,0.0020234631525602,p28_late
p28_late,w30_searches,80.78850212097169,6.6,0.0019944409494353,p28_late
p28_late,w180_days_buy,76.89514236450195,5.6,0.0018983248447258,p28_late
p28_late,w90_days_cart,73.56305179595947,5.4,0.001816064898042,p28_late
p28_late,w180_gmv_max,73.26819591522217,5.6,0.0018087857354473,p28_late
p28_late,w90_orders,73.0769552230835,5.2,0.0018040645405051,p28_late
p28_late,w14_days_present,68.26727828979492,4.8,0.0016853271412779,p28_late
p28_late,w7_gmv_per_day,66.98280029296875,4.6,0.00165361699134,p28_late
p28_late,w90_buyday_rate,66.86791973114013,5.0,0.0016507809132993,p28_late
p28_late,w14_buyday_rate,66.59729747772217,5.0,0.0016441000108209,p28_late
p28_late,w14_gmv,63.80889186859131,4.4,0.0015752621170058,p28_late
p28_late,dlog_buyd_7_30,63.78259410858154,4.0,0.0015746128992574,p28_late
p28_late,rec_search,62.53634967803955,4.2,0.0015438466285626,p28_late
p28_late,w60_gmv,61.30990257263184,4.6,0.0015135690981576,p28_late
p28_late,trend_gmv_7_30,59.840063667297365,4.6,0.0014772829086021,p28_late
p28_late,w60_gmv_per_day,58.9177583694458,4.6,0.001454513784214,p28_late
p28_late,w30_days_present,57.00734634399414,4.4,0.0014073510831634,p28_late
p28_late,w30_days_cart,56.145019912719725,3.8,0.0013860626683375,p28_late
p28_late,w90_gmv_per_day,54.776743698120114,4.4,0.0013522837760337,p28_late
p28_late,gap_mean,54.56092014312744,4.0,0.0013469556993318,p28_late
p28_late,w14_gmv_per_day,53.72916603088379,4.2,0.0013264220290969,p28_late
p28_late,rec_any,53.45309391021728,4.0,0.0013196065847206,p28_late
p28_late,w60_gmv_cat,51.80057029724121,3.8,0.0012788104234216,p28_late
p28_late,w180_gmv,51.694709587097165,4.0,0.0012761970201562,p28_late
p28_late,w90_days_cat,51.42229843139648,3.8,0.0012694719547107,p28_late
p28_late,dlog_gmv_7_14,50.00034370422363,4.0,0.0012343678908691,p28_late
p28_late,w60_orders,48.72036380767823,3.6,0.001202768786379,p28_late
p28_late,w7_days_cat,48.022026252746585,3.6,0.0011855287957922,p28_late
p28_late,w180_cat_gmv_share,46.8060438156128,3.8,0.0011555096086215,p28_late
p28_late,trend_gmv_7_14,45.54265995025635,3.2,0.0011243202134752,p28_late
p28_late,w90_days_presence_only,44.89922962188721,3.4,0.0011084357279195,p28_late
p28_late,w14_days_search,44.29810409545898,3.4,0.0010935956289675,p28_late
p28_late,w60_days_cat,43.03445835113526,3.6,0.001062399768766,p28_late
p28_late,w14_days_cat,38.99321403503418,3.0,0.0009626328101134,p28_late
p28_late,w30_cat_gmv_share,38.19388370513916,3.0,0.0009428995918928,p28_late
p28_late,w7_gmv,37.20463981628418,2.4,0.0009184779419165,p28_late
p28_late,w180_days_cart,37.02072944641113,2.8,0.000913937712019,p28_late
p28_late,w14_orders,36.58115997314453,2.4,0.0009030859777426,p28_late
p28_late,w90_gmv,36.346934127807614,2.8,0.0008973036002373,p28_late
p28_late,w60_days_presence_only,32.48737983703613,2.4,0.0008020220574188,p28_late
p28_late,w7_days_search,32.329939651489255,2.4,0.0007981353019412,p28_late
p28_late,w180_gmv_cat,30.741752052307127,2.6,0.0007589274159174,p28_late
p28_late,w30_days_cat,30.126400184631347,2.4,0.0007437361086028,p28_late
p28_late,w90_days_buy,30.06239585876465,2.2,0.0007421560217699,p28_late
p28_late,w90_presence_rate,29.48994560241699,2.2,0.0007280238346047,p28_late
p28_late,w7_days_cart,29.31595973968506,2.2,0.000723728612882,p28_late
p28_late,w60_cat_gmv_share,28.90282020568848,2.4,0.0007135293594882,p28_late
p28_late,w30_lgmv,28.23195991516113,2.0,0.0006969677052967,p28_late
p28_late,w90_gmv_cat,27.874239921569824,2.2,0.0006881366045222,p28_late
p28_late,w90_cat_gmv_share,24.07265968322754,2.0,0.0005942862780418,p28_late
p28_late,dlog_buyd_7_14,22.83593978881836,1.8,0.0005637551413623,p28_late
p28_late,w14_days_cart,22.318168258666997,1.6,0.0005509728181965,p28_late
p28_late,w14_presence_rate,21.017920112609865,1.4,0.0005188733476179,p28_late
p28_late,w30_gmv_cat,20.99318027496338,1.6,0.000518262590592,p28_late
p28_late,w30_days_buy,18.090760040283204,1.4,0.000446609996268,p28_late
p28_late,w60_days_buy,17.36294021606445,1.2,0.0004286421713533,p28_late
p28_late,w7_presence_rate,17.196059799194337,1.0,0.0004245223631092,p28_late
p28_late,w60_presence_rate,16.559379959106444,1.2,0.0004088045281276,p28_late
p28_late,w14_gmv_cat,14.324940299987793,1.0,0.00035364249593,p28_late
p28_late,w7_buyday_rate,13.878118133544922,1.0,0.0003426117130528,p28_late
p28_late,w7_lgmv,13.586899948120116,0.8,0.0003354223549266,p28_late
p28_late,w90_lgmv,12.655422019958497,1.0,0.0003124267840886,p28_late
p28_late,w180_lgmv,11.71900005340576,0.8,0.0002893091588447,p28_late
p28_late,w7_orders,10.99061985015869,0.8,0.0002713274997475,p28_late
p28_late,w180_presence_rate,10.654180145263672,0.8,0.0002630217494632,p28_late
p28_late,w14_lgmv,9.807376098632812,0.8,0.000242116538667,p28_late
p28_late,w60_lgmv,7.328059768676757,0.6,0.0001809091900314,p28_late
p28_late,w14_cat_gmv_share,5.784079933166504,0.6,0.0001427926693855,p28_late
p28_late,w14_days_buy,4.595159912109375,0.4,0.0001134415771713,p28_late
p28_late,w7_days_buy,4.205908012390137,0.4,0.0001038320422986,p28_late
p28_late,w180_gmv30eq,3.5279399871826174,0.2,8.709491812401001e-05,p28_late
p28_late,w7_cat_gmv_share,2.709659957885742,0.2,6.689388510954597e-05,p28_late
p28_late,w14_gmv30eq,0.0,0.0,0.0,p28_late
p28_late,w30_presence_rate,0.0,0.0,0.0,p28_late
p28_late,w30_gmv30eq,0.0,0.0,0.0,p28_late
p28_late,w7_gmv30eq,0.0,0.0,0.0,p28_late
p28_late,w7_gmv_cat,0.0,0.0,0.0,p28_late
p28_late,w60_gmv30eq,0.0,0.0,0.0,p28_late
p28_late,w90_gmv30eq,0.0,0.0,0.0,p28_late
p56_early,w180_days_cat,4489.54587726593,179.0,0.0806812742873899,p56_early
p56_early,w180_ponly_share,3921.7746505737305,131.6,0.0704779024262835,p56_early
p56_early,w180_days_presence_only,3579.2809623718263,139.8,0.0643229754125193,p56_early
p56_early,rec_cat,2570.9746210098265,108.0,0.0462027818078414,p56_early
p56_early,w90_days_cat,1975.7406398773196,79.6,0.0355058789562388,p56_early
p56_early,weekend_share,1931.2217189788817,78.2,0.0347058329457561,p56_early
p56_early,w90_buyday_rate,1868.924174118042,39.0,0.0335862886885518,p56_early
p56_early,w90_ponly_share,1840.4013381958007,79.6,0.0330737070574898,p56_early
p56_early,w90_days_presence_only,1706.4851861953734,67.4,0.0306671104692313,p56_early
p56_early,w7_days_present,1525.6948236465455,14.6,0.0274181411462579,p56_early
p56_early,gap_cv,1521.606920814514,74.0,0.0273446777674068,p56_early
p56_early,trend_pres_30_90,1470.2915378570556,38.8,0.0264224930741802,p56_early
p56_early,trend_srch_30_90,1172.9434152603149,22.0,0.0210788734534185,p56_early
p56_early,trend_srch_60_180,1122.2117792129516,41.4,0.0201671792297973,p56_early
p56_early,trend_pres_14_30,1036.4113636016846,42.4,0.0186252667390578,p56_early
p56_early,w30_srch_per_day,924.3462381362916,39.6,0.0166113532224349,p56_early
p56_early,w60_srch_per_day,876.3733409881592,39.2,0.0157492360776323,p56_early
p56_early,w30_srch2cart,779.1337409973145,44.4,0.0140017509080999,p56_early
p56_early,trend_pres_60_180,656.7644815444946,39.6,0.0118026626136129,p56_early
p56_early,trend_pres_30_60,605.685281944275,30.2,0.0108847223528408,p56_early
p56_early,buygap_cv,578.9740398406982,30.8,0.0104046967311786,p56_early
p56_early,w90_cart2ord,564.9833980560303,26.2,0.0101532720129234,p56_early
p56_early,w60_buyday_rate,528.5295791625977,12.6,0.0094981633134318,p56_early
p56_early,w14_orders,510.80188236236575,10.6,0.0091795802747182,p56_early
p56_early,rec_buy,509.00991859436033,20.4,0.0091473770354081,p56_early
p56_early,w14_searches,485.8827587127686,20.8,0.0087317606722156,p56_early
p56_early,trend_pres_7_30,451.1604600906372,20.8,0.0081077689867298,p56_early
p56_early,rec_over_gap,370.7606605529785,15.2,0.0066629105408018,p56_early
p56_early,w7_lgmv_mean,366.8667587280273,16.8,0.0065929335387228,p56_early
p56_early,w7_searches,365.3401998519897,15.0,0.0065654998697593,p56_early
p56_early,w180_lgmv_mean,355.11256103515626,22.2,0.0063816997805628,p56_early
p56_early,w60_cart2ord,334.8763202667236,15.6,0.0060180358963711,p56_early
p56_early,gap_max,324.414319229126,18.6,0.0058300241022198,p56_early
p56_early,w14_srch_per_day,318.3061594009399,14.0,0.0057202548444905,p56_early
p56_early,w90_gmv_per_day,295.08354034423826,13.4,0.0053029229920033,p56_early
p56_early,trend_gmv_60_180,285.39874477386473,16.6,0.0051288782959045,p56_early
p56_early,w90_srch_per_day,274.4556694030762,14.2,0.0049322211529162,p56_early
p56_early,w60_orders,273.5857608795166,7.6,0.0049165880955618,p56_early
p56_early,w180_cat_gmv_share,270.7903196334839,15.8,0.0048663514417685,p56_early
p56_early,dlog_buyd_60_180,263.38404121398924,17.0,0.0047332537973858,p56_early
p56_early,w14_lgmv_std,258.2183410644531,12.0,0.0046404214080875,p56_early
p56_early,trend_srch_30_60,251.6666164398193,13.4,0.0045226808824427,p56_early
p56_early,w180_carts,250.8804620742798,14.0,0.0045085529644456,p56_early
p56_early,w14_days_present,247.0624786376953,11.0,0.0044399402857264,p56_early
p56_early,w7_presence_rate,245.7090196609497,2.8,0.0044156173813783,p56_early
p56_early,w60_days_presence_only,236.0671998977661,12.4,0.0042423450001153,p56_early
p56_early,w180_gmv_cat,231.06278171539307,13.8,0.0041524109963076,p56_early
p56_early,buygap_std,216.99312076568603,15.2,0.00389956623088,p56_early
p56_early,trend_srch_14_30,216.42766036987305,10.2,0.0038894043867781,p56_early
p56_early,w30_lgmv_mean,214.46863861083983,13.6,0.0038541989615087,p56_early
p56_early,w180_srch2cart,211.76259956359863,13.2,0.0038055689475671,p56_early
p56_early,w180_aov,205.27045917510983,13.4,0.003688899205523,p56_early
p56_early,w30_aov,205.2417392730713,13.2,0.0036883830824323,p56_early
p56_early,w30_lgmv_std,204.3213859558105,13.4,0.0036718434856755,p56_early
p56_early,w14_days_cat,203.8579402923584,10.0,0.0036635149402697,p56_early
p56_early,dlog_buyd_30_60,200.07376079559327,11.2,0.0035955097494825,p56_early
p56_early,w7_srch_per_day,193.9252601623535,9.4,0.0034850155303325,p56_early
p56_early,w180_lgmv_std,192.82308101654053,12.8,0.003465208355975,p56_early
p56_early,w7_gmv_max,186.36645011901857,9.0,0.0033491767521878,p56_early
p56_early,dlog_gmv_30_60,180.19162101745604,10.8,0.0032382093862135,p56_early
p56_early,w30_searches,174.6626802444458,8.6,0.0031388492283666,p56_early
p56_early,w14_lgmv_mean,169.25593967437743,10.4,0.003041685120713,p56_early
p56_early,w90_cat_gmv_share,162.98920021057128,8.2,0.0029290660408797,p56_early
p56_early,w14_srch2cart,162.20764045715333,11.6,0.0029150206922941,p56_early
p56_early,w90_orders,159.52905902862548,7.2,0.0028668841170492,p56_early
p56_early,trend_srch_7_14,158.16224002838135,10.2,0.0028423211207742,p56_early
p56_early,dlog_gmv_60_180,157.76651840209962,9.4,0.0028352096386902,p56_early
p56_early,rec_over_buygap,151.36079502105713,10.4,0.0027200928898599,p56_early
p56_early,w60_lgmv_std,149.17671451568603,9.2,0.0026808429516397,p56_early
p56_early,w180_days_present,149.15370082855225,9.0,0.0026804293744863,p56_early
p56_early,w60_days_cat,141.62477989196776,8.4,0.0025451277311177,p56_early
p56_early,dlog_gmv_14_30,126.20720024108888,7.8,0.0022680596251966,p56_early
p56_early,dlog_buyd_30_90,125.7985595703125,7.4,0.0022607159759846,p56_early
p56_early,buygap_mean,125.1630401611328,7.8,0.0022492951068881,p56_early
p56_early,w180_srch_per_day,122.37200031280516,8.2,0.0021991375502652,p56_early
p56_early,trend_gmv_30_60,120.44797954559326,8.0,0.0021645611250548,p56_early
p56_early,w60_aov,119.8110803604126,7.8,0.0021531154601128,p56_early
p56_early,w7_srch2cart,116.27243938446044,7.8,0.0020895228226856,p56_early
p56_early,w180_searches,111.09381980895996,7.2,0.0019964582594039,p56_early
p56_early,rec_cart,110.7337797164917,7.2,0.0019899880073452,p56_early
p56_early,w90_lgmv_mean,109.94536037445069,7.6,0.0019758193856343,p56_early
p56_early,w180_cart2ord,109.80771770477295,7.4,0.0019733458200913,p56_early
p56_early,w180_orders,109.0081392288208,6.4,0.0019589766584665,p56_early
p56_early,dlog_gmv_30_90,105.10516014099122,6.6,0.0018888365296134,p56_early
p56_early,w60_ponly_share,104.63155975341796,7.6,0.0018803254944626,p56_early
p56_early,w180_buyday_rate,104.06792011260988,5.6,0.0018701963710051,p56_early
p56_early,w7_days_search,103.81011943817138,4.6,0.0018655634554509,p56_early
p56_early,rec_search,103.57562007904052,6.0,0.0018613492859934,p56_early
p56_early,w60_carts,103.03189907073974,5.2,0.001851578118707,p56_early
p56_early,w14_cart2ord,101.77113342285156,6.8,0.001828920998849,p56_early
p56_early,w30_cart2ord,99.82569980621338,6.0,0.0017939597650131,p56_early
p56_early,w90_gmv_max,99.62654037475586,6.0,0.0017903806866039,p56_early
p56_early,trend_srch_7_30,99.3790195465088,6.4,0.0017859325093536,p56_early
p56_early,w14_gmv_max,99.2103998184204,6.2,0.001782902257541,p56_early
p56_early,w90_carts,89.06894035339356,5.4,0.0016006508906677,p56_early
p56_early,w180_days_cart,85.86953983306884,4.8,0.0015431547166687,p56_early
p56_early,w30_carts,84.9183738708496,5.8,0.0015260613883035,p56_early
p56_early,w60_searches,84.20075950622558,5.4,0.0015131651972482,p56_early
p56_early,w14_days_buy,83.13604049682617,1.8,0.0014940312160428,p56_early
p56_early,gap_std,82.90787982940674,5.4,0.0014899309587133,p56_early
p56_early,w90_gmv_cat,81.45456066131592,5.0,0.0014638134747554,p56_early
p56_early,w90_srch2cart,80.0672737121582,5.4,0.0014388826505874,p56_early
p56_early,trend_pres_7_14,79.63090019226074,5.0,0.0014310406165347,p56_early
p56_early,w7_cart2ord,78.13662052154541,4.6,0.00140418703462,p56_early
p56_early,w60_gmv_per_day,78.03974056243896,4.4,0.0014024460125283,p56_early
p56_early,w60_days_cart,74.09278011322021,4.2,0.0013315154981043,p56_early
p56_early,dlog_buyd_14_30,73.28878040313721,4.6,0.0013170668828301,p56_early
p56_early,w90_lgmv_std,72.42514057159424,5.0,0.0013015464796448,p56_early
p56_early,w90_days_present,71.93916034698486,4.8,0.0012928129674207,p56_early
p56_early,trend_gmv_14_30,66.3603593826294,4.4,0.0011925567760141,p56_early
p56_early,trend_gmv_30_90,66.35518074035645,4.8,0.0011924637110429,p56_early
p56_early,w14_ponly_share,66.12183990478516,4.4,0.0011882703613207,p56_early
p56_early,w60_gmv_max,66.07325992584228,4.4,0.0011873973343569,p56_early
p56_early,rec_any,64.33002033233643,3.4,0.0011560697133375,p56_early
p56_early,w30_ponly_share,64.29862003326416,4.4,0.0011555054210435,p56_early
p56_early,w60_lgmv_mean,63.464599800109866,4.4,0.0011405173093209,p56_early
p56_early,w30_gmv_max,63.23513965606689,4.6,0.0011363936991995,p56_early
p56_early,w60_gmv,61.99133987426758,3.6,0.0011140414715807,p56_early
p56_early,w90_aov,57.045839881896974,3.4,0.001025166281911,p56_early
p56_early,w180_days_buy,56.632640266418456,3.4,0.0010177407042639,p56_early
p56_early,w90_days_search,56.10714111328125,3.8,0.0010082970004972,p56_early
p56_early,w180_days_search,54.337160682678224,3.4,0.0009764888220068,p56_early
p56_early,w180_gmv_max,53.8625602722168,3.8,0.0009679598155237,p56_early
p56_early,w60_days_present,51.447919845581055,3.4,0.0009245665031726,p56_early
p56_early,w7_aov,50.98120040893555,3.6,0.0009161791250474,p56_early
p56_early,w30_days_present,50.28368072509765,3.0,0.000903644053913,p56_early
p56_early,w14_aov,50.23253974914551,3.4,0.0009027250034743,p56_early
p56_early,w180_gmv,49.79609985351563,3.6,0.0008948817765885,p56_early
p56_early,w30_days_cat,49.43511981964112,3.0,0.0008883946329171,p56_early
p56_early,w30_orders,49.413679885864255,2.4,0.000888009337561,p56_early
p56_early,w180_gmv_per_day,48.90309963226319,3.2,0.0008788337401592,p56_early
p56_early,w60_srch2cart,48.88162040710449,3.0,0.0008784477387007,p56_early
p56_early,gap_mean,47.302060508728026,3.0,0.0008500615925518,p56_early
p56_early,w7_ponly_share,47.26303005218506,3.2,0.0008493601793007,p56_early
p56_early,dlog_gmv_7_30,45.99997978210449,2.8,0.0008266620026777,p56_early
p56_early,w14_days_search,45.23003997802734,2.8,0.0008128254752837,p56_early
p56_early,w14_gmv,40.93262004852295,2.2,0.0007355968812256,p56_early
p56_early,w90_searches,40.75228023529053,2.8,0.0007323560086888,p56_early
p56_early,w30_buyday_rate,39.07896022796631,2.6,0.000702284907029,p56_early
p56_early,dlog_gmv_7_14,38.86473960876465,2.6,0.0006984351652047,p56_early
p56_early,w90_gmv,37.22021999359131,2.4,0.0006688816331171,p56_early
p56_early,w7_days_cat,36.93728065490723,1.6,0.0006637969526137,p56_early
p56_early,w30_days_cart,36.0679594039917,2.0,0.0006481744490897,p56_early
p56_early,w60_days_search,35.81200008392334,2.8,0.0006435746243694,p56_early
p56_early,w90_days_buy,34.63896007537842,2.0,0.0006224940150457,p56_early
p56_early,w90_days_cart,34.47154006958008,2.2,0.0006194853233477,p56_early
p56_early,w7_lgmv_std,34.37140045166016,2.0,0.000617685722185,p56_early
p56_early,w30_gmv_per_day,34.00920009613037,2.4,0.0006111766482096,p56_early
p56_early,w14_presence_rate,29.7764799118042,1.2,0.0005351107681608,p56_early
p56_early,w180_presence_rate,28.76982002258301,1.8,0.0005170201628175,p56_early
p56_early,w14_buyday_rate,28.30050048828125,2.0,0.0005085860585427,p56_early
p56_early,w7_buyday_rate,27.845519828796387,2.0,0.0005004096370544,p56_early
p56_early,w7_gmv_cat,25.71345996856689,1.8,0.0004620945577384,p56_early
p56_early,w60_days_buy,24.92245979309082,1.2,0.0004478795560737,p56_early
p56_early,w60_cat_gmv_share,24.85711936950684,1.6,0.0004467053284834,p56_early
p56_early,w14_carts,24.1435998916626,1.6,0.0004338827263149,p56_early
p56_early,w90_lgmv,19.89899959564209,1.0,0.0003576033497174,p56_early
p56_early,w7_orders,19.769279861450197,1.2,0.0003552721666221,p56_early
p56_early,w30_days_search,19.75323982238769,1.4,0.0003549839123473,p56_early
p56_early,dlog_buyd_7_30,19.7383602142334,1.4,0.0003547165120846,p56_early
p56_early,trend_gmv_7_30,19.51018028259277,1.2,0.0003506159085593,p56_early
p56_early,w14_gmv_per_day,18.326500129699703,1.2,0.000329344086042,p56_early
p56_early,w90_presence_rate,16.986199951171876,1.2,0.0003052576574171,p56_early
p56_early,w14_days_cart,16.786459922790527,1.0,0.0003016681451465,p56_early
p56_early,w60_presence_rate,16.76826000213623,1.0,0.0003013410758102,p56_early
p56_early,w14_lgmv,16.44155979156494,0.8,0.0002954699721352,p56_early
p56_early,w30_gmv,16.06761989593506,1.0,0.000288749927812,p56_early
p56_early,w7_gmv,14.644059944152833,1.0,0.0002631672443794,p56_early
p56_early,w180_lgmv,14.352359962463378,1.0,0.0002579251270527,p56_early
p56_early,w30_presence_rate,12.989660263061523,0.6,0.0002334361584076,p56_early
p56_early,trend_gmv_7_14,12.526919937133789,0.8,0.0002251202885668,p56_early
p56_early,w60_gmv_cat,12.270339965820312,0.8,0.000220509310172,p56_early
p56_early,w30_days_buy,8.917219924926759,0.6,0.0001602506548128,p56_early
p56_early,w7_days_buy,8.66166000366211,0.4,0.0001556580076569,p56_early
p56_early,w14_days_presence_only,8.324980163574219,0.6,0.0001496075608483,p56_early
p56_early,dlog_buyd_7_14,8.256859970092773,0.6,0.0001483833782327,p56_early
p56_early,w30_cat_gmv_share,8.034239959716796,0.6,0.0001443826916132,p56_early
p56_early,w30_days_presence_only,7.268679809570313,0.4,0.0001306248706339,p56_early
p56_early,w60_lgmv,7.170740127563477,0.4,0.0001288648043458,p56_early
p56_early,w7_days_cart,7.127000045776367,0.4,0.0001280787547914,p56_early
p56_early,w7_carts,7.080119895935058,0.4,0.0001272362753222,p56_early
p56_early,w30_gmv_cat,6.544219970703125,0.4,0.0001176056601018,p56_early
p56_early,w7_gmv_per_day,6.2488397598266605,0.4,0.0001122974056671,p56_early
p56_early,w7_cat_gmv_share,6.08788013458252,0.4,0.0001094048129576,p56_early
p56_early,w7_days_presence_only,4.876599884033203,0.4,8.763699126583873e-05,p56_early
p56_early,w30_lgmv,4.757040023803711,0.4,8.548839046285238e-05,p56_early
p56_early,w14_cat_gmv_share,2.575979995727539,0.2,4.629273300147021e-05,p56_early
p56_early,w7_lgmv,2.135079956054688,0.2,3.836935321949781e-05,p56_early
p56_early,w14_gmv_cat,0.0,0.0,0.0,p56_early
p56_early,w14_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w180_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w30_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w60_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w7_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w90_gmv30eq,0.0,0.0,0.0,p56_early
p56_late,trend_pres_60_180,11257.167690467835,138.6,0.2050853096619,p56_late
p56_late,w180_days_cat,2493.008039855957,113.2,0.04541811403204,p56_late
p56_late,dlog_buyd_60_180,1720.820038986206,68.6,0.0313502401555876,p56_late
p56_late,w30_lgmv_mean,1445.9496154785156,54.0,0.0263425963616957,p56_late
p56_late,trend_srch_60_180,1247.5395797729493,29.2,0.0227279230502942,p56_late
p56_late,trend_pres_30_90,1136.988103485107,46.2,0.020713874368469,p56_late
p56_late,w180_ponly_share,1105.3269021987917,60.8,0.0201370643351984,p56_late
p56_late,rec_cat,1070.0823989868163,56.4,0.0194949729980294,p56_late
p56_late,dlog_buyd_30_90,955.8988859176636,25.4,0.0174147551510571,p56_late
p56_late,w60_days_present,884.8968795776367,24.0,0.0161212265426852,p56_late
p56_late,trend_srch_7_30,808.3616779327392,35.8,0.0147268930867955,p56_late
p56_late,w14_cart2ord,785.9934200286865,39.2,0.0143193837358657,p56_late
p56_late,w180_days_presence_only,775.7797590255738,42.6,0.014133309237626,p56_late
p56_late,trend_gmv_60_180,761.0672018051148,36.4,0.0138652729574139,p56_late
p56_late,w30_srch_per_day,735.0798194885253,42.4,0.0133918296814278,p56_late
p56_late,gap_cv,677.8717802047729,39.6,0.0123496022957957,p56_late
p56_late,w7_gmv_max,677.519199180603,22.6,0.0123431789048939,p56_late
p56_late,w30_days_present,618.3662799835205,20.4,0.0112655193119564,p56_late
p56_late,trend_pres_14_30,599.6288585662842,34.4,0.010924157258971,p56_late
p56_late,w180_buyday_rate,587.2772415161132,32.4,0.0106991330541966,p56_late
p56_late,buygap_std,574.981950378418,32.0,0.010475135006047,p56_late
p56_late,weekend_share,547.0166200637817,32.0,0.0099656570818413,p56_late
p56_late,w90_srch_per_day,542.5816604614258,31.2,0.009884860109779,p56_late
p56_late,trend_pres_30_60,534.1780818939209,32.4,0.0097317620517085,p56_late
p56_late,rec_buy,522.7855415344238,31.0,0.0095242104959614,p56_late
p56_late,w60_lgmv_std,520.2672998428345,32.0,0.0094783326702663,p56_late
p56_late,trend_gmv_30_90,512.0875989913941,19.0,0.00932931326075,p56_late
p56_late,w14_lgmv_mean,503.4299011230469,21.2,0.0091715856069466,p56_late
