source_path,artifact_type,experiment,description,git_repo,git_commit_if_known,used_by_final_solution,destination,sha256,status
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_depth_SEQ-D3A-S42-V0918.log,UNKNOWN,,unknown: SEQ5_depth_SEQ-D3A-S42-V0918.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_depth_SEQ-D3A-S42-V0918.log,c7e22d19f9e93a67f1c948e532be11d0bada4a887db0b0beb8017c42613d0020,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_depth_SEQ-D3A-S42-V1002.log,UNKNOWN,,unknown: SEQ5_depth_SEQ-D3A-S42-V1002.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_depth_SEQ-D3A-S42-V1002.log,f157cd74c06400f729910f2e1a9c40963aff9701c134818935a530d6bd5933b4,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_depth_SEQ-D3A-S42-V1016.log,UNKNOWN,,unknown: SEQ5_depth_SEQ-D3A-S42-V1016.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_depth_SEQ-D3A-S42-V1016.log,40e08f56c3c07356e1151a65619edf134a7f725326e8dd564a5dbc6d01453224,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_SEQ-D3A-BASE-S42-V0904.log,UNKNOWN,,unknown: SEQ5_SEQ-D3A-BASE-S42-V0904.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_SEQ-D3A-BASE-S42-V0904.log,2dec3cd532f1b2d3cf82cbaaf46f8f0f228dab0da0de45489e59b17e259a1e0b,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_SEQ-D3A-BASE-S42-V0918.log,UNKNOWN,,unknown: SEQ5_SEQ-D3A-BASE-S42-V0918.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_SEQ-D3A-BASE-S42-V0918.log,4f4711aace981ebb811625da9c7457449cf434f3c8728921ccbe7c7cf6a90b6a,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_SEQ-D3A-BASE-S42-V1002.log,UNKNOWN,,unknown: SEQ5_SEQ-D3A-BASE-S42-V1002.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_SEQ-D3A-BASE-S42-V1002.log,28ae5a0436b363299f1d0a2f8eb48fed760820b0c17bfa1b6979976773bbd007,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_SEQ-D3A-S42-V0904.log,UNKNOWN,,unknown: SEQ5_SEQ-D3A-S42-V0904.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_SEQ-D3A-S42-V0904.log,7416c8e41178c488a24bc9ce9b7b7fdc7b124385a0426a7d3246e22c4e912816,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_SEQ-D3A-S42-V0918.log,UNKNOWN,,unknown: SEQ5_SEQ-D3A-S42-V0918.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_SEQ-D3A-S42-V0918.log,3bf07f1a355eee08d0e0857efb2079633ebdd334871ec366cfbda4789fdc513b,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_SEQ-D3A-S42-V1002.log,UNKNOWN,,unknown: SEQ5_SEQ-D3A-S42-V1002.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_SEQ-D3A-S42-V1002.log,d469c6964648726f3c118f5640ae479841390e583ecb9416c2f36138aaf0c072,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_SEQ-D3A-S42-V1016.log,UNKNOWN,,unknown: SEQ5_SEQ-D3A-S42-V1016.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_SEQ-D3A-S42-V1016.log,92469693de2ce4f193d5d7f8d6aa008f24f34fd513258b53d23ef9654a84f63a,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_xdepth_SEQ-D3A-BASE-S42.log,UNKNOWN,,unknown: SEQ5_xdepth_SEQ-D3A-BASE-S42.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_xdepth_SEQ-D3A-BASE-S42.log,8417f397843e3a48c739d4928f1e942923e64a8794d6825b93560fbf046cb1a0,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ5_xdepth_SEQ-D3A-S42.log,UNKNOWN,,unknown: SEQ5_xdepth_SEQ-D3A-S42.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ5_xdepth_SEQ-D3A-S42.log,0c2e9fe7f48bf0e64af474fa122639115e376bd16b2734f21b6462dcb09228c7,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ6_availprobe_SEQ-D3A-BASE-S43.log,UNKNOWN,,unknown: SEQ6_availprobe_SEQ-D3A-BASE-S43.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ6_availprobe_SEQ-D3A-BASE-S43.log,d29f329d56c3952f3b585caca6b8ebe871bfef1c24597da9ff1172c2e1512290,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ6_availprobe_SEQ-D3A-S43.log,UNKNOWN,,unknown: SEQ6_availprobe_SEQ-D3A-S43.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ6_availprobe_SEQ-D3A-S43.log,fc5709524f5e219014493dc908c0b0c266d497236dd49a20d541989ed75dcaf1,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ6_depth_SEQ-D3A-BASE-S43-V0918.log,UNKNOWN,,unknown: SEQ6_depth_SEQ-D3A-BASE-S43-V0918.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ6_depth_SEQ-D3A-BASE-S43-V0918.log,05f51c12c32d9077a469eabb3ff03806642402a84d8fb0df55b887036aab3575,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ6_depth_SEQ-D3A-S43-V0918.log,UNKNOWN,,unknown: SEQ6_depth_SEQ-D3A-S43-V0918.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ6_depth_SEQ-D3A-S43-V0918.log,ace18dab75fb2c15877e18765207412f58c0c0fd2bfc0772e7dd36c8034d310e,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ6_SEQ-D3A-BASE-S43-V0918.log,UNKNOWN,,unknown: SEQ6_SEQ-D3A-BASE-S43-V0918.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ6_SEQ-D3A-BASE-S43-V0918.log,e7701f75e012356e0c19deb141378470494a3e45aed007ecc652834b5e7c1b1c,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\SEQ6_SEQ-D3A-S43-V0918.log,UNKNOWN,,unknown: SEQ6_SEQ-D3A-S43-V0918.log,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/SEQ6_SEQ-D3A-S43-V0918.log,ebe03f5135908be035a6a1a9a323fd6da32f354d04319e2a161f81755d61dcbb,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\smokez_SMOKE-BASE.npy,UNKNOWN,,unknown: smokez_SMOKE-BASE.npy,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/smokez_SMOKE-BASE.npy,c1a9fd4af7701894a2852d7c1b8f89517b3929562339f4afbd897c5995609e2b,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\smokez_SMOKE-D3A.npy,UNKNOWN,,unknown: smokez_SMOKE-D3A.npy,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/smokez_SMOKE-D3A.npy,da57d6baa0a28a6e4c826dad563b1081348f747af712a748c680f786f31fad9f,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_DOMAIN_SIDE0.txt,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_DOMAIN_SIDE0.txt,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_DOMAIN_SIDE0.txt,aa8bcc86b1c1c2ae4c38fdd9d115f40e28f986d146be7cfa0e6de1148d95b902,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_DOMAIN_SIDE1.txt,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_DOMAIN_SIDE1.txt,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_DOMAIN_SIDE1.txt,fe45aa6251b57274947562c7202791e555720d0026ae4417f5d3741d129a2c05,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_ARMS_V1016.npz,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_UNC_ARMS_V1016.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_UNC_ARMS_V1016.npz,20bf1a001e98e931f6be5ef6fe614ef103afb6ad24bf9162a7ac1f3f0554d02a,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.json,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.json,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.json,0b2ed5a5aaba44b1daa693b757deedaafbfa9cf7bd58d9397436d8cfaa12f502,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.npz,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.npz,f6a20a200fe7854c77e1d3f4e3177899233f15f872941efdab531f978d54ca99,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.txt,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.txt,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_UNC_SHUFFLED_V1016.txt,e072c361780777503df60cc5da534cb611e23d7bb4a86b6e5e44b3d0ae3c5474,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.json,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.json,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.json,a656a37e349338112357e1efd93ccf1495e3df3662ed80261ce0104ded44accc,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.npz,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.npz,a9c1f8552c77e87ff55ff0783347ea66b4c3d7d7ea851fb63f32225a828b6c1c,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.txt,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.txt,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_UNC_STATE_MATCH_V1016.txt,8f479effa46fef0b82d96eef9565165b03dc32a67263204fbb8468dd55b2a03d,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\STATE_REWEIGHT_EXP057\STATE_REWEIGHT_EXP057_weights.npz,UNKNOWN,,unknown: STATE_REWEIGHT_EXP057_weights.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/STATE_REWEIGHT_EXP057/STATE_REWEIGHT_EXP057_weights.npz,eec66d5d66a8cb41c886b821177e1ba953d93759605833556198e9fbe9573398,EXTERNAL_LARGE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_AVG3_R200.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_AVG3_R200.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_AVG3_R200.npz,763dd22324a968388f643811c5ceca969f689ddc5b860d62846b2ce179423459,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_AVG3_R250.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_AVG3_R250.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_AVG3_R250.npz,0173ef2c486d89cfb5a869e0620bd16d318cfad7596fdf3e4c79fbed3bdacc95,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_AVG3_R300.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_AVG3_R300.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_AVG3_R300.npz,8f1ec6b3616f84f02146825fa43d0abab8e78837f33a270d5845a6bf07b1c1cb,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_AVG3_R600.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_AVG3_R600.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_AVG3_R600.npz,781a54aec12699bbaa0b87367b6341635bba9941fe996168f7e83f9e0d0629ba,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_R200.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_R200.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_R200.npz,f055551afcaeb9c180213d423c10695a1eedacbc568b62c1207a5277e3832509,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_R250.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_R250.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_R250.npz,00f1aa28c77c3d4d703d5a3ab2d5753798c3bfae05239af2ff06e3c81e51f4ef,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_R300.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_R300.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_R300.npz,af1fa2df88373b1ace8c62ed05f6b16545d9512e4ae63adc87dc2a4007bcf15e,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_R600.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_R600.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_R600.npz,9339523c849e9f6f22eec66756eae97bfee23876de1a1aea691c2ac3be853d37,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0904.json,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V0904.json,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V0904.json,982682c0565242fa2923fc44c57161d70d6178723e66e8dbcf90aad154830cda,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0904.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V0904.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V0904.npz,962465755e8d03ac0c236efe9af0e24c4f5620064654e7ae2dcd5198da05b334,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0904.txt,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V0904.txt,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V0904.txt,85064a7ae3cb906f20adfb10113e378b14ad34cbc98d4f2e4381330251a5e48f,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0918.json,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V0918.json,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V0918.json,f7848da3bf8cd291da420a22b497764632aea44f9d3497506c8718b6758c9a18,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0918.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V0918.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V0918.npz,7e6bda625f8e9c40bedc6f291d83fa995649b79569c89a377e4c9648b16bdbe9,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V0918.txt,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V0918.txt,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V0918.txt,76e605a75c965922d6c06f9b1707b79c6ade982fe9265291b86e77db0f5d2940,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1002.json,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V1002.json,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V1002.json,e41673b6732cf51c9f3a098190714dd4743dd2df3fa35cec4947cd19523cd0b2,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1002.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V1002.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V1002.npz,68207c4988b4216e740c2977c7428fee34444ed449c242718983fc2a7eec324b,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1002.txt,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V1002.txt,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V1002.txt,a22ad16d688cf0dd37873395986ef6aac2405ed771c876a4c84b0615e2c6b206,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1016.json,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V1016.json,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V1016.json,f74ba12fdeb77852b54f1172242044449b175b7a7e2be186d1475f59da71d51d,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1016.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V1016.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V1016.npz,6d0445b4b1172486d716a705765db4c0abb1090cec4c5e076f84c5eeaab4eb41,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S42_V1016.txt,UNKNOWN,,unknown: TBR_EXP046_CAP_S42_V1016.txt,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S42_V1016.txt,a0b1751080a47ff88208d6622ba6b1bcb73ad3b0f4be2d965e93ddb2f39f7bf1,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_R200.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S43_R200.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S43_R200.npz,b85da12d62215c67c13b61207d330c8cc42e7704c0de2698db6b8acbff9d4cd9,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\OZON-E-CUP\artifacts\TBR_EXP046\TBR_EXP046_CAP_S43_R250.npz,UNKNOWN,,unknown: TBR_EXP046_CAP_S43_R250.npz,C:/Users/Admin/Desktop/OZON-E-CUP,a28a71fb2d0194052014c542f36d180dfe74bcf9,NO,research/legacy_team_a/artifacts/TBR_EXP046/TBR_EXP046_CAP_S43_R250.npz,1ff42fda9201aeac3b03b0084cea5a3790af7a7610f6594ae195e1c073695719,PROVENANCE_INCOMPLETE
